_id,title,url
5f1a1e12da34f928a86b7537,WhatsApp ahora ayuda a conectar usuarios con negocios y empresas,www.eluniverso.com/noticias/2020/07/14/nota/7906869/whatsapp-ayuda-negocios-conecta-empresas-gente
5f1a1e12da34f928a86b7538,Mugello y Sochi se suman al calendario 2020 de la F1,www.eluniverso.com/deportes/2020/07/10/nota/7901790/formula-1-toscana-rusia-calendario-2020
5f1a1e12da34f928a86b7539,Diez días duró la carrera presidencial de Kanye West a la Casa Blanca,www.eluniverso.com/entretenimiento/2020/07/15/nota/7907865/kanye-west-estados-unidos-presidencia
5f1a1e12da34f928a86b753a,Samsung paga una fortuna a la banda BTS y sus Galaxy Buds púrpuras se agotan en minutos,www.eluniverso.com/larevista/2020/07/07/nota/7897371/samsung-paga-fortuna-banda-bts-sus-galaxy-buds-purpuras-se-agotan
5f1a1e12da34f928a86b753b,La ciberseguridad en tiempos de pandemia es un tema prioritario cuando se estudia y se trabaja desde casa,www.eluniverso.com/larevista/2020/07/07/nota/7893783/ciberseguridad-tiempos-pandemia-es-tema-prioritario-cuando-se
5f1a1e12da34f928a86b753c,"Huawei Mate V, el próximo teléfono inteligente plegable que presentará la compañía",www.eluniverso.com/larevista/2020/07/06/nota/7897167/huawei-mate-v-proximo-telefono-inteligente-plegable-que-presentara
5f1a1e12da34f928a86b753d,La agrupación ecuatoriana de heavy metal Basca celebrará álbum con concierto virtual,www.eluniverso.com/entretenimiento/2020/07/06/nota/7897194/agrupacion-ecuatoriana-heavy-metal-basca-celebrara-album
5f1a1e12da34f928a86b753e,"Crítica de música: Todo Se Transforma, Jorge Drexler y cómo brindar un épico concierto por Live Stream",www.eluniverso.com/entretenimiento/2020/07/06/nota/7897182/critica-musica-todo-se-transforma-jorge-drexler-como-brindar
5f1a1e12da34f928a86b753f,"Horóscopo de este jueves 2 de julio del 2020, consulta tu signo zodiacal",www.eluniverso.com/larevista/2020/07/02/nota/7891689/horoscopo-este-jueves-2-julio-2020-consulta-tu-signo-zodiacal
5f1a1e12da34f928a86b7540,Grupo Financiero Atlántida llega a Ecuador,www.eluniverso.com/patrocinado/7890864/grupo-financiero-atlantida-llega-ecuador
5f1a1e12da34f928a86b7541,Así es como puedes descargar la foto de perfil de WhatsApp de un contacto,www.eluniverso.com/entretenimiento/2020/07/09/nota/7900431/como-descargar-foto-perfil-whatsapp-contacto
5f1a1e12da34f928a86b7542,WhatsApp se actualiza para incluir stickers animados en Android,www.eluniverso.com/entretenimiento/2020/07/09/nota/7900533/whatsapp-se-actualiza-incluir-stickers-animados-android
5f1a1e12da34f928a86b7543,Cervecería Nacional lanzó al mercado su nueva cerveza Nuestra Siembra,www.eluniverso.com/noticias/2020/07/14/nota/7906425/cerveza-nuestra-siembra-cerveceria-nacional-gobierno-lenin-moreno
5f1a1e12da34f928a86b7544,"Reperfilamiento de tramo de deuda vigente con China es fundamental, según Ministerio de Finanzas",www.eluniverso.com/noticias/2020/07/14/nota/7906569/deuda-ecuador-china-negociacion
5f1a1e12da34f928a86b7545,Así puedes saber si una oferta en Amazon es real,www.eluniverso.com/larevista/2020/07/06/nota/7897002/asi-puedes-saber-si-oferta-amazon-es-real
5f1a1e12da34f928a86b7546,¿Tendrá iPhone 12 un cargador incluido?,www.eluniverso.com/larevista/2020/07/04/nota/7894524/tendra-iphone-12-cargador-incluido
5f1a1e12da34f928a86b7547,Estas son las películas más famosas a las que Ennio Morricone le puso su inolvidable música,www.eluniverso.com/entretenimiento/2020/07/06/nota/7896912/estas-son-peliculas-mas-famosas-que-ennio-morricone-le-puso
